index,start,end,duration,text,发言玩家,发言轮次,Uid,身份,阵营,player 1,player 2,player 3,player 4,player 5,player 6,player 7,player 8,player 9,player 10,player 11,player 12
789,1610.3,1611.34,1.04,好身份啊,12,6,,,,,,,,,,,,,,,
790,1611.34,1613.3,1.96,好身份嗯,12,6,,,,,,,,,,,,,,,
791,1613.3,1615.92,2.62,好身份的11号倒不知道,12,6,,,,,,,,,,,,,,,
792,1615.92,1619.1,3.18,其实站边2号再说吧,12,6,,,,,,,,,,,,,,,
793,1619.1,1620.06,0.96,听完十发言吧,12,6,,,,,,,,,,,,,,,
794,1620.06,1623.06,3,其实十被查杀的时候也没看出来什么一个名堂,12,6,,,,,,,,,,,,,,,
795,1623.06,1624.22,1.16,你知道吗,12,6,,,,,,,,,,,,,,,
796,1625.06,1626.06,1,其实从逻辑上来说,12,6,,,,,,,,,,,,,,,
797,1626.06,1627.22,1.16,我觉得二更像一点,12,6,,,,,,,,,,,,,,,
798,1627.22,1628.26,1.04,但我听完十发言,12,6,,,,,,,,,,,,,,,
799,1628.26,1629.34,1.08,如果觉得十像狼的话,12,6,,,,,,,,,,,,,,,
800,1629.34,1630.92,1.58,我可以直接一个极致掉头,12,6,,,,,,,,,,,,,,,
801,1630.92,1633,2.08,直接站边这6号冰冰啊,12,6,,,,,,,,,,,,,,,
802,1633,1634.73,1.73,冰哥就这样吧,12,6,,,,,,,,,,,,,,,
803,1634.73,1636.04,1.31,怀疑一下5号,12,6,,,,,,,,怀疑,,,怀疑,,,,
804,1636.04,1638.36,2.32,其实我还怀疑的是4号发的金水,12,6,,,,,,,,,,,,,,,
805,1638.36,1640.52,2.16,8号就是这两位,12,6,,,,,,,,,,,,,,,
806,1640.52,1641.4,0.88,我都想怀疑一下,12,6,,,,,,,,,,,,,,,
807,1641.4,1643.6,2.2,给他好人身份是7号,12,6,,,,,,,,,,,,,,,
808,1643.92,1647.18,3.26,疑似站边2号听完十发言确认一下好吗,12,6,,,,,,,,,,,,,,,
810,1651.769,1653.529,1.76,哎其实6号给我发金水的时候,10,7,,,,,,,,,,,,,,,
811,1653.529,1654.169,0.64,我笑了下,10,7,,,,,,,,,,,,,,,
812,1654.169,1654.569,0.4,你知道吧,10,7,,,,,,,,,,,,,,,
813,1654.569,1656.169,1.6,因为我我验的6号是金水牌,10,7,,,,,,,,,,,,,,,
814,1656.169,1656.969,0.8,所以他给我发查杀时,10,7,,,,,,,,,,,,,,,
815,1656.969,1660.09,3.121,我想6号是换了谁给我发查杀,10,7,,,,,,,,,,,,,,,
816,1660.09,1662.37,2.28,因为开牌前我跟6号有对视嘛,10,7,,,,,,,,,,,,,,,
817,1662.37,1664.41,2.04,就是我们这个十十一十二是最后看牌的,10,7,,,,,,,,,,,,,,,
818,1664.41,1665.05,0.64,我看完牌之后,10,7,,,,,,,,,,,,,,,
819,1665.05,1666.08,1.03,我是往这边看的,10,7,,,,,,,,,,,,,,,
820,1666.08,1668.2,2.12,但是我的目光瞟到这边有人在看我,10,7,,,,,,,,,,,,,,,
821,1668.2,1669.28,1.08,然后我就跟6号冲,10,7,,,,,,,,,,,,,,,
822,1669.28,1670.54,1.26,冲着他比了一个wink,10,7,,,,,,,,,,,,,,,
823,1670.54,1672.29,1.75,然后6号也看着我笑了一下,10,7,,,,,,,,,,,,,,,
824,1672.29,1673.25,0.96,所以我拿了预言家,10,7,,,,,,,,,,,,,,,
825,1673.25,1675.21,1.96,我是毫不犹豫的是进验6号,10,7,,,,,,,,,,,,,,,
826,1675.21,1677.53,2.32,但6号他第一个发言起跳给我发查杀,10,7,,,,,,,,,,,,,,,
827,1677.53,1678.81,1.28,那我想的哎,10,7,,,,,,,,,,,,,,,
828,1678.81,1680.33,1.52,你可能是一个狼混,10,7,,,,,,,,,,,,,,,
829,1680.33,1681.83,1.5,就是外了验了外置身份,10,7,,,,,,,,,,,,,,,
830,1681.83,1684.09,2.26,确定我开牌前对你那个wink肯定是好人牌,10,7,,,,,,,,,,,,,,,
831,1684.09,1685.09,1,所以给我发查杀,10,7,,,,,,,,,,,,,,,
832,1685.09,1686.93,1.84,所以当时2号六号就是对跳的时候,10,7,,,,,,,,,,,,,,,
833,1686.93,1687.81,0.88,我在想我要不要跳,10,7,,,,,,,,,,,,,,,
834,1687.81,1688.37,0.56,你知道吧,10,7,,,,,,,,,,,,,,,
835,1688.37,1689.53,1.16,但好像我不能不跳,10,7,,,,,,,,,,,,,,,
836,1689.53,1690.6,1.07,因为我不跳的话,10,7,,,,,,,,,,,,,,,
837,1690.6,1692.2,1.6,就是就你们眼里面,10,7,,,,,,,,,,,,,,,
838,1692.2,1693.4,1.2,如果是2号是预言家,10,7,,,,,,,,,,,,,,,
839,1693.4,1694.32,0.92,我是查杀牌,10,7,,,,,,,,,,,,,,,
840,1694.32,1694.68,0.36,你知道吧,10,7,,,,,,,,,,,,,,,
841,1694.68,1695.8,1.12,就是我要上轮次的,10,7,,,,,,,,,,,,,,,
842,1695.8,1697.94,2.14,如果他们俩是狼混和狼,10,7,,,,,,,,,,,,,,,
843,1697.94,1698.9,0.96,我是不能不跳的,10,7,,,,,,,,,,,,,,,
844,1698.9,1699.83,0.93,所以我必须要跳,10,7,,,,,,,,,,,,,,,
845,1699.83,1701.39,1.56,本来如果是2463个人跳,10,7,,,,,,,,,,,,,,,
846,1701.39,1702.39,1,我是肯定不跳了,10,7,,,,,,,,,,,,,,,
847,1702.39,1703.23,0.84,就是局比较乱,10,7,,,,,,,,,,,,,,,
848,1703.23,1704.15,0.92,我是肯定不跳的,10,7,,,,,,,,,,,,,,,
849,1704.15,1705.43,1.28,但现在是2号六号跳,10,7,,,,,,,,,,,,,,,
850,1705.43,1706.59,1.16,我的金水牌是6号,10,7,,,,,,,,,验6金水,,,,跳预言家,,
851,1706.59,1707.61,1.02,他有可能是狼混,10,7,,,,,,,,,,,,,,,
852,1707.61,1709.02,1.41,所以我必须要起跳,10,7,,,,,,,,,,,,,,,
853,1709.02,1711.46,2.44,4号他是有跳过预言家给八发金水的嘛,10,7,,,,,,,,,,,,,,,
854,1711.46,1712.1,0.64,但是他退水了,10,7,,,,,,,,,,,,,,,
855,1712.1,1712.96,0.86,在我发言前,10,7,,,,,,,,,,,,,,,
856,1712.96,1714.86,1.9,所以4号警下发言是自己聊,10,7,,,,,,,,,,,,,,,
857,1714.86,1716.62,1.76,一号现在跳的是一个吃毒猎人,10,7,,,,,,,,,,,,,,,
858,1716.62,1717.86,1.24,我就不去盘他对吧,10,7,,,,,,,,,,,,,,,
859,1717.86,1721.1,3.24,12号我觉得你是身份或者是狼吧,10,7,,,,,,,,,,,,,,,身份或狼
860,1721.1,1723.25,2.15,就是一号现在是吃毒的猎人牌,10,7,,,,,,,,,,,,,,,
861,1723.25,1724.33,1.08,你还说自己是什么,10,7,,,,,,,,,,,,,,,
862,1724.33,1725.21,0.88,待会要自爆了,10,7,,,,,,,,,,,,,,,
863,1725.21,1726.85,1.64,我不可能说你说自己待会要自爆,10,7,,,,,,,,,,,,,,,
864,1726.85,1727.71,0.86,你是好人牌,10,7,,,,,,,,,,,,,,,
865,1727.71,1729.09,1.38,但如果你是一个平民牌,10,7,,,,,,,,,,,,,,,
866,1729.09,1730.06,0.97,就是好人在装,10,7,,,,,,,,,,,,,,,
867,1730.06,1731.42,1.36,我觉得你的身份也不是平民,10,7,,,,,,,,,,,,,,,
868,1731.42,1732.04,0.62,只能是神,10,7,,,,,,,,,,,,,,,
869,1732.04,1733.74,1.7,所以我也不去禁言12号,10,7,,,,,,,,,,,,,,,
870,1733.74,1735.54,1.8,那我前置就定一下3号呗,10,7,,,,,,,,,,,,,,,
871,1735.54,1737.5,1.96,就3号他刚坐下来,10,7,,,,,,,,,,,,,,,
872,1737.5,1738.78,1.28,我不知道他是太紧张,10,7,,,,,,,,,,,,,,,
873,1738.78,1741.06,2.28,还是说确实就是4号六号对比,10,7,,,,,,太简短,,,,,,,,,
874,1741.06,1742.22,1.16,就是他没有听过我发言,10,7,,,,,,,,,,,,,,,
875,1742.22,1744.32,2.1,不知道站边就是聊的有点太简短了,10,7,,,,,,,,,,,,,,,
876,1744.32,1746.46,2.14,所以我是没有听出来3号是什么的,10,7,,,,,,,,,,,,,,,
877,1746.46,1748.82,2.36,12号我自己给他判断是神或狼,10,7,,,,,,,,,,,,,,,
878,1748.82,1749.96,1.14,一号吃毒猎人,10,7,,,,,,,,,,,,,,,
879,1749.96,1751.28,1.32,4号跳过预言家的,10,7,,,,,,,,,,,,,,,
880,1751.28,1752.68,1.4,他自己警下聊下,10,7,,,,,,,,,,,,,,,
881,1752.68,1754.04,1.36,6号应该是一个狼混吧,10,7,,,,,,,,,狼混,,,,,,
882,1754.04,1755.76,1.72,就是我起跳了,10,7,,,,,,,,,,,,,,,
883,1755.76,1756.4,0.64,给他发金水,10,7,,,,,,,,,,,,,,,
884,1756.4,1757.28,0.88,他都不退水,10,7,,,,,,,,,,,,,,,
885,1757.28,1759.22,1.94,那我是一个狼是不可能起跳的对吧,10,7,,,,,,,,,,,,,,,
886,1759.22,1760.74,1.52,给6号反发金水,10,7,,,,,,,,,,,,,,,
887,1760.74,1762.89,2.15,所以现在是狼混和狼哦,10,7,,,,,,警徽流1,,,,,,警徽流2,,,
888,1762.89,1764.93,2.04,我预言家要对两个人嗯,10,7,,,,,,,,,,,,,,,
889,1764.93,1766.959,2.029,警徽流3号九号吧,10,7,,,,,,,,,,,,,,,
890,1766.959,1769.079,2.12,因为2号给9号发的是金水牌吗,10,7,,,,,,,,,,,,,,,
891,1769.079,1769.999,0.92,定一下9号,10,7,,,,,,,,,,,,,,,
892,1769.999,1771.279,1.28,虽然9号坐在我后面,10,7,,,,,,,,,,,,,,,
893,1771.279,1772.54,1.261,马上就能发言,10,7,,,,,,,,,,,,,,,
894,1772.54,1774.94,2.4,但是我没有能力听出来9号是好人或者是狼,10,7,,,,,,,,,,,,,,,
895,1774.94,1777.43,2.49,所以我就三九顺验5号七号,10,7,,,,,,,,,,,,,,,
896,1777.43,1779.47,2.04,11号其实我都不留警徽留的吧,10,7,,,,,,,,,,,,,,,
897,1779.47,1780.43,0.96,因为我5号七号,10,7,,,,,,,,,,,,,,,
898,1780.43,1782.23,1.8,我可以通过直接看他们的票型,10,7,,,,,,,,,,,,,,,
899,1782.23,1783.57,1.34,来判断他们的身份嘛,10,7,,,,,,,,,,,,,,,
900,1783.57,1785.37,1.8,11号如果你是好人牌,10,7,,,,,,,,,,,,,,,
901,1785.37,1786.81,1.44,你记住我赛前说过的话,10,7,,,,,,,,,,,,,,,
902,1786.81,1789.33,2.52,我们十十一十二是三个连着的背锅位,10,7,,,,,,,,,,,,,,,
903,1789.33,1790.53,1.2,所以如果你是好人牌,10,7,,,,,,,,,,,,,,,
904,1790.53,1791.37,0.84,给我投警徽票,10,7,,,,,,,,,,,,,,,
905,1791.37,1792.36,0.99,我是预言家,10,7,,,,,,,,,,,,,,,
906,1792.36,1794,1.64,五七我就看投票了好吧,10,7,,,,,,,,,,,,,,,
907,1794,1796.56,2.56,那三九顺验验的6号是金水牌,10,7,,,,,,,,,,,,,,,
908,1796.56,1798,1.44,就这样吧,10,7,,,,,,,,,,,,,,,
910,1800.419,1804.44,4.021,嗯通了全通了,9,8,,,,,,,,,,,,,,,
911,1804.44,1806.16,1.72,你看当时是二起跳那一刻,9,8,,,,,,,,,,,,,,,
912,1806.16,1808.16,2,我当时视角里够,9,8,,,,,,,,,,,,,,,
913,1808.16,1809.96,1.8,但我没看到四放手那一刻,9,8,,,,,,,,,,,,,,,
914,1809.96,1813.41,3.45,我视角里贡献的这个宏图是6号玩家,9,8,,,,,,,,,诈身份,,,,,,
915,1813.41,1814.89,1.48,是诈身份的啊,9,8,,,,,,,,,,,,,,,
916,1814.89,1816.79,1.9,诈十的身份给十发查杀,9,8,,,,,,,,,,,,,,,
917,1816.79,1819.69,2.9,4号玩家呢想压8号玩家的跳,9,8,,,,,,,,,,,,,,,
918,1819.69,1821.93,2.24,所以给8号玩家发金水啊,9,8,,,,,,,,,,,,,,,
919,1821.93,1822.83,0.9,想装狼混,9,8,,,,,,,装狼混,,,,,,,,
920,1822.83,1825.33,2.5,然后2号玩家当时我觉得比较像预言家,9,8,,,,,像预言家,,,,,,,,,,
921,1825.33,1827.21,1.88,然后4号玩家放完手之后,9,8,,,,,,,,,,,,,,,
922,1827.21,1828.81,1.6,那现在这格式不就成立了吗,9,8,,,,,,,,,,,,,,,
923,1828.81,1830.84,2.03,因为我看6号玩家退不退水,9,8,,,,,,,,,,,,,,,
924,1831.36,1834.36,3,嗯主要10号人家你的发言里面你说过一句,9,8,,,,,,,,,,,,,,,
925,1834.36,1836.55,2.19,你说你有想过自己有可能不跳,9,8,,,,,,,,,,,,,,,
926,1836.83,1838.05,1.22,那不是扯吗,9,8,,,,,,,,,,,,,,,
927,1838.05,1838.89,0.84,你不跳,9,8,,,,,,,,,,,,,,,
928,1838.89,1840.15,1.26,首先预言家没跳,9,8,,,,,,,,,,,,,,,
929,1840.15,1840.97,0.82,其次呢,9,8,,,,,,,,,,,,,,,
930,1840.97,1843.35,2.38,那如果说6号玩家现在比如6号玩家是狼混,9,8,,,,,,,,,,,,,,,
931,1843.35,1843.71,0.36,6号玩家,9,8,,,,,,,,,,,,,,,
932,1843.71,1845.63,1.92,比如说啊比如他刚着了,9,8,,,,,,,,,,,,,,,
933,1845.63,1846.31,0.68,那今天是你,9,8,,,,,,,,,,,,,,,
934,1846.31,1847.679,1.369,今天是你出局啊,9,8,,,,,,,,,,,,,出局,,
935,1847.679,1849.279,1.6,所以如果你真的是预言家,9,8,,,,,,,,,,,,,,,
936,1849.279,1851.359,2.08,你都已经明确的知道6号玩家,9,8,,,,,,,,,,,,,,,
937,1851.359,1852.719,1.36,你的金水有可能是一张狼,9,8,,,,,,,,,,,,,,,
938,1852.719,1854.919,2.2,或者你是不可能有不跳的这种思考量,9,8,,,,,,,,,,,,,,,
939,1854.919,1856.12,1.201,你是一定会跳的呀,9,8,,,,,,,,,,,,,,,
940,1856.12,1857.52,1.4,其次你刚刚共性逻辑点,9,8,,,,,,,,,,,,,,,
941,1857.52,1859.87,2.35,你说呃你如果是狼的话,9,8,,,,,,,,,,,,,,,
942,1859.87,1861.65,1.78,你不可能反给6号玩家发金水,9,8,,,,,,,,,,,,,,,
943,1861.65,1862.63,0.98,那很合理啊,9,8,,,,,,,,,,,,,,,
944,1862.63,1864.15,1.52,就是因为这个板子有混血儿啊,9,8,,,,,,,,,,,,,,,
945,1864.15,1866.23,2.08,你把6号玩家如果不方便打成狼,9,8,,,,,,,,,,,,,,,
946,1866.23,1867.65,1.42,你把他包装成混血儿,9,8,,,,,,,,,,,,,,,
947,1867.65,1869.53,1.88,那不是也也OK的吗,9,8,,,,,,,,,,,,,,,
948,1869.53,1872.139,2.609,也能解释为什么6号玩家的前置位给你发查杀,9,8,,,,,,,,,,,,,,,
949,1872.139,1874.939,2.8,我觉得10号玩家你说的是6号玩家那点,9,8,,,,,,,,,,,,,,,
950,1874.939,1875.819,0.88,我觉得太泥泞了,9,8,,,,,,,,,,,,,,,
951,1875.819,1877.56,1.741,6号玩家第一个发言啊,9,8,,,,,,,,,,,,,,,
952,1877.56,1878.72,1.16,是第一个发言吧,9,8,,,,,,,,,,,,,,,
953,1878.72,1881.02,2.3,然后呢明确知道自己混了狼混,9,8,,,,,,,,,,,,,,,
954,1881.02,1884.83,3.81,且明确知道你一定是好人的预言家,9,8,,,,,,,,,,,,,,,
955,1885.15,1887.67,2.52,这个有点太夸张了,9,8,,,,,,,,,,,,,,,
956,1887.67,1889.93,2.26,所以可能很很难接受吧,9,8,,,,,,,,,,,,,,,
957,1889.93,1892.01,2.08,所以我就看6号家退不退水啊,9,8,,,,,,,,,,,,,,,
958,1892.01,1893.09,1.08,如果6号玩家退水的话,9,8,,,,,,,,,,,,,,,
959,1893.09,1895.33,2.24,我觉得井上就是我盘那个格式,9,8,,,,,,,,,,,,,,,
960,1895.33,1899.09,3.76,然后一号玩家的发言呢看似有说法,9,8,,,,有爆点,,,,,,,,,,,
961,1899.09,1901.139,2.049,实则有爆点,9,8,,,,,,,,,,,,,,,
962,1901.139,1903.979,2.84,一号玩家说觉得我9号玩家不像是好人,9,8,,,,,,,,,,,,,,,
963,1903.979,1904.859,0.88,但是你二六里面,9,8,,,,,,,,,,,,,,,
964,1904.859,1905.579,0.72,当时你分不清楚,9,8,,,,,,,,,,,,,,,
965,1905.579,1908.03,2.451,站边那2号玩家是不是给我发的金水啊,9,8,,,,,,,,,,,,,,,
966,1908.03,1909.87,1.84,而且你当时找的位置是3号玩家,9,8,,,,,,,,,,,,,,,
967,1909.87,1912.12,2.25,是你觉得3号玩家有可能像是混血儿的位置,9,8,,,,,,,,,,,,,,,
968,1912.12,1913.96,1.84,那好你心目中的一个混血儿的位置,9,8,,,,,,,,,,,,,,,
969,1913.96,1914.96,1,已经产生了3号玩家,9,8,,,,,,,,,,,,,,,
970,1914.96,1915.94,0.98,那你觉得我九不好,9,8,,,,,,,,,,,,,,,
971,1915.94,1917.16,1.22,我也是非混子张牌,9,8,,,,,,,,,,,,,,,
972,1917.16,1918.62,1.46,那我在你身上是不是狼呀,9,8,,,,,,,,,,,,,,,
973,1918.62,1920.22,1.6,所以二六里面区分站边,9,8,,,,,,,,,,,,,,,
974,1920.22,1921.18,0.96,你是不是一秒站六啊,9,8,,,,,,,,,,,,,,,
975,1921.18,1922.9,1.72,因为2号玩家的金水是我呀,9,8,,,,,,,,,,,,,,,
976,1922.9,1924.929,2.029,所以我觉得一号玩家独立发言有问题,9,8,,,,发言有问题,,,,,,,,,,,
977,1924.929,1926.949,2.02,然后10号玩家如果你是狼的话,9,8,,,,,,,,,,,,,,,
978,1926.949,1928.969,2.02,你唯独井下去对话了11号,9,8,,,,,,,,,,,,,,,
979,1928.969,1931.38,2.411,那11号是不是有被动匪没,9,8,,,,,,,,,,,,,,,
980,1931.38,1933.1,1.72,那是不是就一八十十一啊,9,8,,,,狼,,,,,,,狼,,狼,狼,
981,1933.1,1933.86,0.76,我不知道,9,8,,,,,,,,,,,,,,,
982,1935.38,1936.56,1.18,我听听呗,9,8,,,,,,,,,,,,,,,
983,1936.56,1938,1.44,嗯我就看6号像放不放手,9,8,,,,,,,,,,,,,,,
984,1938,1939.73,1.73,你别6号玩家他不放,9,8,,,,,,,,,,,,,,,
985,1939.73,1940.71,0.98,那我得重盘,9,8,,,,,,,,,看放不放手,,,,,,
986,1940.71,1941.31,0.6,6号玩家,9,8,,,,,,,,,,,,,,,
987,1941.31,1942.59,1.28,如果他一会儿放的话,9,8,,,,,,,,,,,,,,,
988,1942.59,1943.71,1.12,我先说他放的话,9,8,,,,,,,,,,,,,,,
989,1943.71,1944.59,0.88,我会站二,9,8,,,,,,,,,,,,,,,
990,1944.59,1945.55,0.96,他不放,9,8,,,,,,,,,,,,,,,
991,1945.55,1946.55,1,我再听听,9,8,,,,,,,,,,,,,,,
992,1946.55,1947.99,1.44,我看怎么事啊,9,8,,,,,,,,,,,,,,,
993,1947.99,1950.17,2.18,我现在对于你就三张牌的格式,9,8,,,,,,,,,,,,,,,
994,1950.17,1953.41,3.24,四张起跳的格式就是六呢是诈身份的,9,8,,,,,,,,,,,,,,,
995,1953.41,1954.29,0.88,觉得十像狼,9,8,,,,,,,,,,,,,,,
996,1954.29,1956.45,2.16,想测测后置位狼的弹性,9,8,,,,,,,,,,,,,,,
997,1956.45,1958.97,2.52,4号玩家呢是有点有点想压8号玩家的跳,9,8,,,,,,,,,,,,,,,
998,1958.97,1961.25,2.28,因为我看8号玩家挂起来比较像狼,9,8,,,,,,,,,,,,,,,
999,1961.25,1964.09,2.84,然后2号玩家呢是我现在目前为止认的预言家,9,8,,,,,,,,,,,,,,,
1000,1964.09,1965.29,1.2,10号玩家是在这个位置,9,8,,,,,,,,,,,,,,,
1001,1965.29,1968.32,3.03,没办法被迫起跳的一张红狼牌,9,8,,,,,,,,,,,,,,,
1002,1968.8,1970.14,1.34,因为他视角里看不到六,9,8,,,,,,,,,,,,,,,
1003,1970.14,1971.52,1.38,4号好像也放手了,9,8,,,,,,,,,,,,,,,
1004,1971.52,1972.44,0.92,所以他没有办法,9,8,,,,,,,,,,,,,,,
1005,1972.44,1973.12,0.68,只能被迫起跳,9,8,,,,,,,,,,,,,,,
1006,1973.12,1974.2,1.08,因为查杀发的是对的,9,8,,,,,,,,,,,,,,,
1007,1974.2,1975.429,1.229,金水发的也是对的,9,8,,,,,,,,,,,,,,,
1008,1975.429,1977.949,2.52,所以他分不清楚二和六里面谁是真的预言家,9,8,,,,,,,,,,,,,,,
1009,1977.949,1978.869,0.92,谁会真正的放手,9,8,,,,,,,,,,,,,,,
1010,1978.869,1980.869,2,所以他只能先选择起跳啊,9,8,,,,,,,,,,,,,,,
1012,1986.82,1989.58,2.76,这个九点的什么一八十十一,8,9,,,,,,,,,,,,,,,
1013,1989.58,1992.38,2.8,反正嗯你让我站,8,9,,,,,,,,,,,,,,,
1014,1992.38,1995.3,2.92,我对于60的身份判定就是他们是同身份,8,9,,,,,,,,,6、10同身份,,,,6、10同身份,,
1015,1995.3,1997.86,2.56,要不然就是六是狼在给十做身份,8,9,,,,,,,,,,,,,,,
1016,1997.86,1999.82,1.96,十反手给六发一个金水啊,8,9,,,,,,,,,,,,,,,
1017,1999.82,2001.02,1.2,做高自己的力度,8,9,,,,,,,,,,,,,,,
1018,2001.02,2002.22,1.2,就是两狼做一下身份,8,9,,,,,,,,,,,,,,,
1019,2002.22,2003.52,1.3,要不然就是同身份,8,9,,,,,,,,,,,,,,,
1020,2003.52,2005.94,2.42,就是六是一个诈身份的啊白牌,8,9,,,,,,,,,,,,,,,
1021,2005.94,2007,1.06,然后十是个预言家,8,9,,,,,,,,,,,,,,,
1022,2007,2007.44,0.44,验了六,8,9,,,,,,,,,,,,,,,
1023,2007.44,2009.36,1.92,那六的底牌可以是验出来的金水,8,9,,,,,,,,,,,,,,,
1024,2009.36,2010,0.64,可以是狼混,8,9,,,,,,,,,,,,,,,
1025,2010,2011.53,1.53,可以是诈身份的好人,8,9,,,,,,,,,,,,,,,
1026,2011.53,2014.25,2.72,那据我对KS的判断,8,9,,,,,,,,,,,,,,,
1027,2014.25,2016.75,2.5,我估计应该是诈身份的,8,9,,,,,,,,,炸身份的‘,,,,,,
1028,2016.75,2017.91,1.16,诈身份的白牌,8,9,,,,,,,,,,,,,,,
1029,2017.91,2019.88,1.97,就是十是那个预言家,8,9,,,,,,,,,,,,,预言家,,
1030,2019.88,2021.44,1.56,然后9号玩家作为,8,9,,,,,,,,,,,,,,,
1031,2021.44,2023.9,2.46,所以2号玩家的那那那因为是验证金水,8,9,,,,,,,,,,,,,,,
1032,2023.9,2024.74,0.84,他现在还没退水,8,9,,,,,,,,,,,,,,,
1033,2024.74,2027.1,2.36,所以六的底牌判定为可能的狼混,8,9,,,,,,,,,狼混,,,,,,
1034,2027.1,2030.34,3.24,那二的底牌呢就是起跳的狼人发给九的金水,8,9,,,,,,,,,,,,,,,
1035,2030.34,2032.429,2.089,那我对九的身份判定呢,8,9,,,,,,,,,,,,,,,
1036,2032.429,2033.869,1.44,因为他点了四张嘛,8,9,,,,,,,,,,,,不是好人,,,
1037,2033.869,2037.209,3.34,那我肯定不会觉得这个九是一张好人牌,8,9,,,,,,,,,,,,,,,
1038,2037.209,2041.05,3.841,因为首先我站边的是呃10号玩家,8,9,,,,,,,,,,,,,站边10号,,
1039,2041.05,2043.81,2.76,9号玩家还没有听8号玩家发言的情况下,8,9,,,,,,,,,,,,,,,
1040,2043.81,2045.21,1.4,就说8号玩家底牌是个狼,8,9,,,,,,,,,,,,,,,
1041,2045.21,2047.21,2,那我很难认为9号玩家底牌是好人,8,9,,,,,,,,,,,,,,,
1042,2047.21,2049.8,2.59,就是他打八跟11是毫无逻辑,8,9,,,,,,,,,,,,,,,
1043,2049.8,2051.3,1.5,就是为什么能打到八跟11,8,9,,,,,,,,,,,,,,,
1044,2051.3,2052.86,1.56,就是因为四给八发了个金水,8,9,,,,,,,,,,,,,,,
1045,2052.86,2054.42,1.56,所以在九的视角里站边,8,9,,,,,,,,,,,,,,,
1046,2054.42,2055.34,0.92,二六是炸身份的,8,9,,,,,,,,,,,,,,,
1047,2055.34,2056.46,1.12,八的底牌就得那是个狼,8,9,,,,,,,,,,,,,,,
1048,2056.46,2057.8,1.34,那十跟11啥关系,8,9,,,,,,,,,,,,,,,
1049,2057.8,2059.34,1.54,一人跳的是吃毒猎人,8,9,,,,,,,,,,,,,,,
1050,2059.34,2061.739,2.399,那这板子哪个人知道自己吃毒,8,9,,,,,,,,,,,,,,,
1051,2061.739,2063.099,1.36,那不只有猎人知道吗,8,9,,,,,,,,,,,,,,,
1052,2063.099,2064.84,1.741,一跳的是吃毒猎人,8,9,,,,,,,,,,,,,,,
1053,2064.84,2067.08,2.24,但是你连吃毒猎人都敢打兄弟,8,9,,,,,,,,,,,,,,,
1054,2067.08,2069.04,1.96,这这是我不知道九的身份是什么,8,9,,,,,,,,,,,,,,,
1055,2069.04,2070.84,1.8,但是我站边的是10号,8,9,,,,,,,,,,,,,,,
1056,2070.84,2073.28,2.44,然后那六如果不退水的话,8,9,,,,,,,,,,,,,,,
1057,2073.28,2075.86,2.58,那我觉得六的底牌可能为狼混吧,8,9,,,,,,,,,,,,,,,
1058,2075.86,2077.08,1.22,啊可能为狼混,8,9,,,,,,,,,,,,,,,
1059,2077.08,2079,1.92,那站边十的话就投一下,8,9,,,,,,,,,,,,,,,
1060,2079,2080.83,1.83,2号没了,8,9,,,,,,,,,,,,,,,
1061,2080.83,2083.19,2.36,然后4号我不知道他为啥给我发金水啊,8,9,,,,,,,,,,,,,,,
1062,2083.19,2084.15,0.96,反正他也退水了,8,9,,,,,,,,,,,,,,,
1063,2084.15,2085.25,1.1,跟我也没啥关系,8,9,,,,,,,,,,,,,,,
1064,2085.25,2087.84,2.59,看一下五七十一的票型呗,8,9,,,,,,,,,,,,,,,
1065,2087.84,2088.679,0.839,嗯我是好人,8,9,,,,,,,,,,,,,,,
1066,2088.679,2089.52,0.841,我就过了,8,9,,,,,,,,,,,,,,,
1070,2097.88,2102.26,4.38,仍留警上玩家,0,10,,,,1,1,,,,1,,1,1,,,
1074,2113.04,2114.66,1.62,警徽投票,0,10,,,,,,,,2,,2,,,,6,
1078,2118.76,2120.9,2.14,警长归属,0,10,,,,,1,,,,,,,,,,
1084,2134.11,2135.41,1.3,我是好人牌,3,11,,,,,站边2号,,,,,,,,,,
1085,2135.41,2137.01,1.6,我这把找着边儿了,3,11,,,,,,,,,,,,,,,
1086,2137.01,2139.15,2.14,我准备要站边2号牌,3,11,,,,,,,,,,,,,,,
1087,2139.15,2142.37,3.22,因为我看到警下五七都给二打票,3,11,,,,,,,,,,,,,,,
1088,2142.37,2144.03,1.66,那么这把我应该没错,3,11,,,,,,,,,,,,,,,
1089,2144.03,2147.1,3.07,11应该是一张狼人牌啊,3,11,,,,,,,,,,,,,,狼人,
1090,2147.1,2149.08,1.98,你为什么去给六打票呢,3,11,,,,,,,,,,,,,,,
1091,2149.08,2150.76,1.68,人家别人都给二打,3,11,,,,,,,,,,,,,,,
1092,2150.76,2151.9,1.14,而你就给六,3,11,,,,,,,,,,,,,,,
1093,2151.9,2155.26,3.36,你应该是六或者是十的狼人牌,3,11,,,,,,,,,,,,,,,
1094,2155.26,2158.08,2.82,我不知道这个怎么分析你们俩,3,11,,,,,,,,,,,,,,,
1095,2158.08,2159.98,1.9,而且二很像预言家,3,11,,,,,,,,,,,,,,,
1096,2159.98,2161.06,1.08,非常松弛,3,11,,,,,,,,,,,,,,,
